date_computed,date,stateid,state_de,state_en,num_users,num_detections,num_trend,detection_rate,detection_rate_trend
2020-10-28,2020-09-27,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,58,71.4128,0.003169745327358181,0.0039027653295442125
2020-10-28,2020-09-28,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,87,74.8967,0.004754617991037272,0.004093163187233577
2020-10-28,2020-09-29,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,96,78.1995,0.005246475024592852,0.004273663788392174
2020-10-28,2020-09-30,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,99,81.2375,0.005410427369111378,0.004439692862607935
2020-10-28,2020-10-01,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,108,83.9628,0.005902284402666958,0.004588632637446716
2020-10-28,2020-10-02,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,97,86.3627,0.005301125806099027,0.004719789047983387
2020-10-28,2020-10-03,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,83,88.473,0.00453601486501257,0.004835118592195868
2020-10-28,2020-10-04,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,82,90.3504,0.004481364083506394,0.004937719969395562
2020-10-28,2020-10-05,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,95,92.0409,0.005191824243086676,0.0050301071155317515
2020-10-28,2020-10-06,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,99,93.5737,0.005410427369111378,0.005113875833424418
2020-10-28,2020-10-07,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,103,94.9839,0.005629030495136081,0.005190944365504427
2020-10-28,2020-10-08,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,97,96.3175,0.005301125806099027,0.005263826647721062
2020-10-28,2020-10-09,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,96,97.6365,0.005246475024592852,0.005335911028527708
2020-10-28,2020-10-10,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,82,99.0044,0.004481364083506394,0.005410667832550006
2020-10-28,2020-10-11,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,81,100.4811,0.004426713302000219,0.005491370641600175
2020-10-28,2020-10-12,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,96,102.0928,0.005246475024592852,0.005579451306153678
2020-10-28,2020-10-13,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,103,103.8267,0.005629030495136081,0.005674210296207236
2020-10-28,2020-10-14,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,105,105.6576,0.005738332058148432,0.0057742704120668925
2020-10-28,2020-10-15,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,113,107.5589,0.006175538310197836,0.005878177942944584
2020-10-28,2020-10-16,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,114,109.5026,0.006230189091704011,0.005984402666958138
2020-10-28,2020-10-17,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,107,111.4716,0.005847633621160782,0.006092010055743797
2020-10-28,2020-10-18,5,Nordrhein-Westfalen,North Rhine-Westphalia,18298,122,113.4576,0.006667395343753416,0.006200546507815062
2020-10-28,2020-04-21,6,Hessen,Hesse,6113,8,15.3307,0.0013086864060199575,0.0025078848355962703
2020-10-28,2020-04-22,6,Hessen,Hesse,6113,15,15.0129,0.0024537870112874205,0.0024558972681171273
2020-10-28,2020-04-23,6,Hessen,Hesse,6113,15,14.6803,0.0024537870112874205,0.002401488630786848
2020-10-28,2020-04-24,6,Hessen,Hesse,6113,16,14.3184,0.002617372812039915,0.00234228692949452
2020-10-28,2020-04-25,6,Hessen,Hesse,6113,18,13.9131,0.0029445444135449044,0.0022759856044495337
2020-10-28,2020-04-26,6,Hessen,Hesse,6113,15,13.4538,0.0024537870112874205,0.002200850646163913
2020-10-28,2020-04-27,6,Hessen,Hesse,6113,17,12.9378,0.0027809586127924097,0.0021164403729756255
2020-10-28,2020-04-28,6,Hessen,Hesse,6113,15,12.3658,0.0024537870112874205,0.002022869294945199
2020-10-28,2020-04-29,6,Hessen,Hesse,6113,13,11.7465,0.0021266154097824307,0.0019215606085391786
2020-10-28,2020-04-30,6,Hessen,Hesse,6113,11,11.0939,0.0017994438082774415,0.0018148045149681007
2020-10-28,2020-05-01,6,Hessen,Hesse,6113,10,10.4245,0.0016358580075249468,0.0017053001799443809
2020-10-28,2020-05-02,6,Hessen,Hesse,6113,9,9.7545,0.0014722722067724522,0.0015956976934402094
2020-10-28,2020-05-03,6,Hessen,Hesse,6113,7,9.0993,0.0011451006052674627,0.0014885162767871748
2020-10-28,2020-05-04,6,Hessen,Hesse,6113,7,8.473,0.0011451006052674627,0.0013860624897758876
2020-10-28,2020-05-05,6,Hessen,Hesse,6113,7,7.8853,0.0011451006052674627,0.0012899231146736463
2020-10-28,2020-05-06,6,Hessen,Hesse,6113,7,7.3429,0.0011451006052674627,0.0012011941763454932
2020-10-28,2020-05-07,6,Hessen,Hesse,6113,5,6.8509,0.0008179290037624734,0.001120709962375266
2020-10-28,2020-05-08,6,Hessen,Hesse,6113,5,6.4136,0.0008179290037624734,0.0010491738917061998
2020-10-28,2020-05-09,6,Hessen,Hesse,6113,5,6.0316,0.0008179290037624734,0.000986684115818747
2020-10-28,2020-05-10,6,Hessen,Hesse,6113,5,5.7028,0.0008179290037624734,0.0009328971045313267
2020-10-28,2020-05-11,6,Hessen,Hesse,6113,7,5.4229,0.0011451006052674627,0.0008871094389007035
2020-10-28,2020-05-12,6,Hessen,Hesse,6113,6,5.1862,0.000981514804514968,0.0008483886798625879
2020-10-28,2020-05-13,6,Hessen,Hesse,6113,4,4.9902,0.0006543432030099788,0.0008163258629150989
2020-10-28,2020-05-14,6,Hessen,Hesse,6113,4,4.834,0.0006543432030099788,0.0007907737608375592
2020-10-28,2020-05-15,6,Hessen,Hesse,6113,4,4.7148,0.0006543432030099788,0.000771274333387862
2020-10-28,2020-05-16,6,Hessen,Hesse,6113,5,4.6281,0.0008179290037624734,0.0007570914444626207
2020-10-28,2020-05-17,6,Hessen,Hesse,6113,6,4.5678,0.000981514804514968,0.0007472272206772452
2020-10-28,2020-05-18,6,Hessen,Hesse,6113,5,4.5288,0.0008179290037624734,0.000740847374447898
2020-10-28,2020-05-19,6,Hessen,Hesse,6113,3,4.5087,0.000490757402257484,0.0007375592998527728
2020-10-28,2020-05-20,6,Hessen,Hesse,6113,4,4.5062,0.0006543432030099788,0.0007371503353508915
2020-10-28,2020-05-21,6,Hessen,Hesse,6113,3,4.5167,0.000490757402257484,0.0007388679862587928
2020-10-28,2020-05-22,6,Hessen,Hesse,6113,4,4.5348,0.0006543432030099788,0.0007418288892524128
2020-10-28,2020-05-23,6,Hessen,Hesse,6113,5,4.5522,0.0008179290037624734,0.0007446752821855063
2020-10-28,2020-05-24,6,Hessen,Hesse,6113,6,4.5591,0.000981514804514968,0.0007458040242106985
2020-10-28,2020-05-25,6,Hessen,Hesse,6113,6,4.5471,0.000981514804514968,0.0007438409946016687
2020-10-28,2020-05-26,6,Hessen,Hesse,6113,7,4.5103,0.0011451006052674627,0.0007378210371339767
2020-10-28,2020-05-27,6,Hessen,Hesse,6113,5,4.4458,0.0008179290037624734,0.0007272697529854409
2020-10-28,2020-05-28,6,Hessen,Hesse,6113,4,4.3558,0.0006543432030099788,0.0007125470309177164
2020-10-28,2020-05-29,6,Hessen,Hesse,6113,5,4.2435,0.0008179290037624734,0.0006941763454932112
2020-10-28,2020-05-30,6,Hessen,Hesse,6113,4,4.1115,0.0006543432030099788,0.000672583019793882
2020-10-28,2020-05-31,6,Hessen,Hesse,6113,5,3.9637,0.0008179290037624734,0.0006484050384426631
2020-10-28,2020-06-01,6,Hessen,Hesse,6113,4,3.804,0.0006543432030099788,0.0006222803860624897
2020-10-28,2020-06-02,6,Hessen,Hesse,6113,4,3.6382,0.0006543432030099788,0.0005951578602977261
2020-10-28,2020-06-03,6,Hessen,Hesse,6113,4,3.4727,0.0006543432030099788,0.0005680844102731883
